,asin,reviewerID,overall,reviewTime
1024590,B000J3OTO6,A1K3NQAO49LXL2,2.0,"01 23, 2012"
1443312,B0055V0K3G,A2GANR9I6XHTU9,2.0,"10 20, 2011"
147029,0792841670,A2HVL790PBWYTU,4.0,"11 4, 2012"
1482532,B005LAII58,A1S1BJFTA644TU,2.0,"12 4, 2012"
146461,0792841344,AK7D1BHZOSOL1,5.0,"02 28, 2003"
603600,B00005JLQN,AWG2O9C42XW5G,5.0,"05 10, 2010"
1273912,B002K0WBXW,AG8U6F6226GBZ,1.0,"11 22, 2009"
1343504,B003FBNJ4U,A35DI28HRSEEP6,5.0,"09 12, 2010"
543612,B00003CY67,A3K1LK6DJCVPUK,4.0,"04 10, 2002"
336549,6302800897,ANGH6401L9Y0T,4.0,"05 21, 2012"
642046,B00005JOL4,A2CDMCG1Z84A51,3.0,"09 23, 2006"
435571,6304779607,AP839YM0XJ664,4.0,"05 9, 2005"
95103,0790731029,A1BE1OKY80FUBH,5.0,"02 28, 2007"
1500292,B005S9EL08,AOIK5Y70IZXY9,2.0,"02 14, 2014"
1138492,B0012Q732O,A1QFQ9SQZVGUK4,1.0,"06 24, 2008"
608345,B00005JLXE,AJKWF4W7QD4NS,3.0,"08 6, 2003"
946296,B000BO0LH2,A3LZBOBV9H1HDV,5.0,"07 23, 2005"
1270375,B002IKIHE6,A55RQ26WDPSM0,3.0,"07 31, 2010"
1599441,B009MO5E10,A10H47FMW8NHII,4.0,"10 6, 2012"
622975,B00005JMWP,A2B3Z2QHW3V35S,5.0,"07 4, 2012"
622950,B00005JMWP,A2F3M93RRLFQNJ,2.0,"09 3, 2004"
11733,0767812778,A1E6JS6C205VZD,4.0,"06 23, 2013"
1365351,B003UESJH4,A3NA2TE6J1C693,5.0,"07 29, 2011"
93977,0790729997,A1UFY2YWV81UZB,5.0,"05 16, 2013"
488397,7883706837,A2I6MHMAZZDCRX,4.0,"11 18, 2008"
1629803,B00BEIYLO8,A228AAQ2F4L3M3,2.0,"10 5, 2013"
1529423,B007C3TVEY,A19ZXK9HHVRV1X,4.0,"02 2, 2013"
765066,B0000AMRUL,A2I7ZAB04Q0DML,3.0,"10 28, 2003"
741207,B00008EY9G,A2X27FQSHP418Y,1.0,"05 3, 2004"
120940,0790751143,A26JGAM6GZMM4V,4.0,"03 31, 2004"
247239,6301217977,A2NQUGGYM0DBM1,5.0,"08 22, 2005"
132455,079216587X,A2C5LA07JCDWTN,2.0,"05 20, 2000"
888189,B0007R4T3U,ACCZJHQKB7S9A,5.0,"07 31, 2005"
412838,630428845X,A1D1MIFRSG50Y3,3.0,"03 4, 2013"
198488,6300181278,A1G5Q9HBN0EGDV,5.0,"02 11, 2007"
56670,0783226837,A2NOZB6VZCTOI4,4.0,"11 13, 2006"
594239,B00005JL2O,A1YHQ1JWEJK6BI,4.0,"01 28, 2003"
276781,6301966066,AVF60NZ99H9D5,3.0,"08 3, 2008"
92553,0790729717,A1ER6IYOMM8VCT,5.0,"09 2, 2007"
119874,0790749653,A2CW9IQAPFEYLM,5.0,"08 30, 2005"
367377,6303265774,A3IMNZSYDOTTU6,5.0,"10 28, 2005"
221717,6300216500,A3HLUNEJUT3MSP,5.0,"03 26, 2004"
1142141,B0013FZUQA,A73DFWJE0CGY6,4.0,"04 10, 2008"
360199,6303149200,A3FUBUJAIGM87T,1.0,"01 18, 2007"
521001,B00003CX43,A2KILNYE6LV4Y2,4.0,"04 27, 2013"
1117612,B000YABYLA,A3572FTYUQQW3P,5.0,"01 4, 2008"
1681097,B00GST8U4U,A4PPZNQF1X2IY,4.0,"03 20, 2014"
1101858,B000VIRD6U,A293HA28PN3VO4,4.0,"06 15, 2008"
1617415,B00AW0KHTM,A1L5FQ4OWCFL99,4.0,"03 17, 2013"
437400,6304844948,A2OU415LB9I5J6,3.0,"01 5, 2012"
1189502,B001FB55H6,A27VY7BUVD09I2,5.0,"03 6, 2009"
190014,157362408X,A1L43KWWR05PCS,3.0,"06 26, 2005"
946161,B000BO0LH2,A2VMT89TCSF105,5.0,"07 24, 2011"
1479208,B005LAII12,A3QLAOOTFEHCJI,4.0,"06 29, 2012"
1343259,B003FBNJ4U,AYWSFRCIMOAYE,3.0,"09 17, 2010"
1240707,B001UV4XHY,A34GZPHWYPSY2T,4.0,"04 15, 2011"
1214689,B001LLH8S4,A19ZXK9HHVRV1X,2.0,"04 4, 2009"
170410,1415720584,A3DGVB3T5QJNRE,1.0,"12 3, 2005"
709306,B00006AGHD,A1D2ZN57YG2NMH,4.0,"11 16, 2005"
67835,0783239408,ASD4YBL5C9CV8,5.0,"08 19, 2007"
227905,6300248143,A1TK6R2JSC97HL,5.0,"05 2, 2001"
607337,B00005JLWN,A3AR0CHEIYQB9Q,1.0,"05 24, 2011"
768326,B0000AVHAO,A1TJPMB7N776WS,4.0,"04 7, 2005"
666998,B00005N8A9,A95SF04RX9G8,5.0,"03 9, 2005"
1631329,B00BEIYNIW,A2DAHERP7HYJGO,4.0,"02 26, 2014"
1207873,B001KEHAG2,A2FRKEXDXDN1KI,5.0,"01 24, 2009"
176220,1419838830,A3T8G3FN3H3948,4.0,"09 24, 2006"
8935,076780922X,A10ODC971MDHV8,5.0,"07 11, 2007"
544601,B00003CYLJ,A1IANEBSMVGHS9,5.0,"05 11, 2003"
1495298,B005N4DMMG,A3SS6VRWCTB7V,2.0,"05 10, 2012"
584534,B00005JKC3,A3CN9CCJUNIPKT,4.0,"11 16, 2003"
1416417,B004LWZW7Y,A1OH0GXCXPZ6MK,5.0,"04 9, 2012"
379898,630356643X,A1HMBIRR0RJ1NI,5.0,"02 6, 2012"
1164228,B0019M5C0Q,A3L9E0YI7C5G0W,5.0,"03 31, 2010"
25818,0780021932,A2EDZH51XHFA9B,4.0,"05 26, 2007"
538527,B00003CXWI,A19ZXK9HHVRV1X,2.0,"11 17, 2001"
1190623,B001FB55KI,A361LE16VBQDP8,5.0,"02 12, 2009"
98613,0790731983,AGNOPNCN6FHB6,2.0,"02 6, 2013"
76819,0784011923,A1ZO30Z16MQ7Y7,5.0,"12 31, 2003"
252598,6301427076,A91LE0MPYE8GJ,5.0,"10 6, 2002"
290434,6302010306,AJXPU0XOW4B2S,3.0,"07 18, 2012"
894334,B0007Y08I8,A2TZKXU6Q0EDNP,1.0,"07 9, 2005"
52353,0783225482,AW4MT9WP95TVD,4.0,"01 1, 2007"
879244,B0007A0F4E,A1PASRZ81DY9C,2.0,"11 27, 2010"
1247098,B0021L8UWG,A3SV390XTKU2AZ,3.0,"04 3, 2010"
533076,B00003CXQR,A3V61K0EF38GP4,3.0,"06 30, 2014"
172582,1417030321,A3OP9CU8GUWI03,3.0,"08 4, 2010"
1472211,B005LAIHQS,ACTEAPEPGDV8G,5.0,"06 27, 2012"
677235,B00005R1N3,A387BD735MI50R,5.0,"09 30, 2006"
897472,B00080ZG10,A18BD98SU49UB7,5.0,"04 11, 2005"
1074268,B000Q6GUT8,A30TK6U7DNS82R,5.0,"06 22, 2007"
1027928,B000JLTR8Q,A1K2ZXT12U5RQK,4.0,"01 27, 2013"
928534,B000AM6OVW,A1X054KUYG5V,4.0,"06 16, 2009"
209114,6300213803,AMG2LF8MLUDN1,5.0,"11 2, 2004"
89005,0790729385,A2R1HAXRNU0QX7,5.0,"11 11, 2008"
963175,B000DBHX4M,A3M2WW0PO34B94,4.0,"11 15, 2005"
1450248,B0059XTU3G,ACCZJHQKB7S9A,5.0,"05 8, 2014"
1099375,B000V6YROS,ABFOAYZA2UHD3,5.0,"09 4, 2007"
1522211,B006X040NY,A16C1J5AW2CDRE,5.0,"02 6, 2013"
31897,0780622588,A2PV6GK1HV54Y9,5.0,"09 22, 2007"
649765,B00005JPFH,A3KY68OTSNHM3G,5.0,"01 11, 2008"
33790,0780625129,A230JUQIZ2YSOY,4.0,"08 17, 2003"
863719,B00068S404,A2NJO6YE954DBH,4.0,"01 16, 2005"
395930,6304014457,A2BLITJITO97N5,3.0,"12 19, 2001"
484911,630595805X,A1S5B32WYMEE44,4.0,"09 14, 2002"
1070117,B000PE0G0A,A1COW0UIB5HA9J,4.0,"03 24, 2009"
1204821,B001IZNIZU,A2AV7Q95QGPTO0,2.0,"02 3, 2009"
367055,6303265693,A3FUBUJAIGM87T,2.0,"05 8, 2005"
1380905,B0041KKYEM,A3LZBOBV9H1HDV,5.0,"01 1, 2011"
1325653,B0034JKZ3G,A3EISFBTLEQC69,4.0,"03 16, 2010"
1293952,B002VL5BWS,A3HM5G9IV1FTFP,4.0,"10 3, 2011"
1045220,B000MEYJHY,A3R2YB0WTTB0IJ,5.0,"10 13, 2007"
276783,6301966066,A3JJ21YCMGSKGH,5.0,"01 21, 2014"
539820,B00003CXXM,A3MCQSIBV7QW8Q,5.0,"07 19, 2002"
708584,B00006ADEM,AKDXXW89ZLCJS,5.0,"04 22, 2002"
800556,B0001CNRRU,AUM3YMZ0YRJE0,5.0,"07 25, 2005"
767148,B0000AQS18,A1BBT9XLKQDV81,4.0,"12 9, 2003"
129494,0792157648,A2VP7JOT3K7PFM,5.0,"05 17, 2014"
1229225,B001PR0Y4O,A2I6MHMAZZDCRX,5.0,"12 2, 2009"
851307,B0002YLC24,A1W3FS1C2H4RCV,5.0,"11 27, 2004"
105111,0790736403,A22VNXHU6IZ5MT,4.0,"07 22, 2012"
1624001,B00BB67UNW,A8Y5B4E1LG4G1,4.0,"09 6, 2013"
125039,0792116887,A26JGAM6GZMM4V,5.0,"07 24, 2003"
1391104,B004A8ZWUQ,A6AOLZK82A67C,5.0,"09 5, 2013"
79843,0788811355,A1M9DQDGE07Q0U,3.0,"07 6, 2004"
799131,B0001BKAEE,A2I4IQP3E553CV,5.0,"04 9, 2004"
1075680,B000QFCD7W,A1SCD2NYTIAQTY,4.0,"11 10, 2007"
625673,B00005JN0T,A3VQSFORKH8B7O,4.0,"02 27, 2005"
226697,6300247465,AJK1CQJ7OBG1A,3.0,"04 9, 2003"
792423,B00013RC2K,A1ZS82R4RC0I2N,3.0,"04 5, 2004"
925607,B000AARKO4,A3572FTYUQQW3P,3.0,"09 3, 2006"
1218212,B001MYIXAC,A2H44WVZS59KKT,3.0,"03 22, 2011"
536378,B00003CXT7,AY12DBB0U420B,3.0,"08 30, 2012"
1092595,B000TYV3C6,AMP7TQRWAIE84,5.0,"10 12, 2012"
1688148,B00HEPC0TS,A2N6K4RFSPY2GV,5.0,"05 15, 2014"
338084,6302814782,AV1KYJXHOWPMD,5.0,"11 2, 2006"
1365921,B003UESJME,A1DK5AZMXS1QA3,4.0,"04 9, 2012"
1365807,B003UESJME,A2PR6NXG0PA3KY,5.0,"06 26, 2011"
788053,B0000WN140,A1X054KUYG5V,4.0,"12 14, 2009"
679504,B00005RHGK,A1LDIMQISH07WK,5.0,"08 31, 2001"
629261,B00005JND5,ANCOMAI0I7LVG,4.0,"06 21, 2007"
852206,B0002Z0EXQ,A1J66TA573ZPRX,4.0,"07 13, 2005"
636820,B00005JNZU,A27CHILBK6HIL2,4.0,"08 24, 2005"
1658497,B00DL47YY2,A11J6CFP5DCBTE,5.0,"05 16, 2014"
1656730,B00DJYJWVW,A2HGVGBEVX1XE,1.0,"12 27, 2013"
1195381,B001GCUO0C,A1C58YXM2A30CY,4.0,"02 14, 2010"
787219,B0000VJG72,A2F3HLHRHQMR6O,5.0,"01 17, 2004"
1030762,B000K4WPCC,A2FI3IJB2W4YJB,5.0,"03 7, 2014"
44991,0783211856,ABN5K7K1TM1QA,4.0,"08 25, 2004"
648985,B00005JPCF,AFEN54UGJQOK9,2.0,"04 2, 2007"
216316,6300215512,A39CX0EE4BZCZC,4.0,"04 23, 2006"
1220610,B001NPD9JA,A2MYUI8IT6UBUU,3.0,"01 22, 2009"
98879,0790732009,AHXV3DA6QJRPY,5.0,"01 8, 2013"
618260,B00005JMFQ,A37PV5GMP2ILJC,4.0,"11 17, 2004"
1656651,B00DJYJWVW,A2WQFMRKLLAXEJ,4.0,"02 10, 2014"
604533,B00005JLRQ,A1P4ZRIZD5XXAN,4.0,"04 2, 2011"
1193051,B001G0N1QS,AVWU1O6TH3SXG,3.0,"11 9, 2009"
656201,B00005JPS8,A1TW9ZGRDQQZ2Y,5.0,"05 3, 2008"
1248717,B0021L8V3Y,A3M6RVUVZOQZLB,5.0,"06 15, 2014"
583035,B00005JCCC,AR2DE47VCY1C8,5.0,"05 27, 2004"
795323,B00018D42W,A1TW9ZGRDQQZ2Y,5.0,"04 3, 2004"
613384,B00005JM5B,A1FD8LITJZE48V,3.0,"01 16, 2004"
408054,6304214502,A1EMDSTJDUE6B0,5.0,"08 29, 2002"
942374,B000BHZ2BO,A1XESQ7C7NNZX4,5.0,"03 7, 2006"
540594,B00003CXXR,ATS1HA5M3EPZ4,4.0,"10 21, 2001"
133376,0792833171,A1W702WG1LC6R3,5.0,"12 18, 2011"
989232,B000FFL2G6,A1KFBAPAKMEQUF,5.0,"06 19, 2006"
1522176,B006X040NY,A3RCTUG2GBV0S5,5.0,"09 8, 2013"
1494708,B005MYEPXC,A313OU4NOWZDBY,3.0,"10 31, 2012"
236892,6300270548,A3U56M0Y8LYO6J,3.0,"07 20, 2003"
1242872,B001V7UTV6,A1L9MIIBI7409N,4.0,"05 9, 2009"
657880,B00005JPX8,A37PV5GMP2ILJC,5.0,"08 3, 2008"
54013,0783225873,A1MNUAXPWP8BUJ,2.0,"04 3, 2014"
1342624,B003F1WA7C,A1DZU4AQR7KD9R,4.0,"10 8, 2010"
1309265,B002ZG98SW,A3M6RVUVZOQZLB,4.0,"08 21, 2010"
57607,078322706X,A3M5O6UHXO9IBU,2.0,"01 4, 2002"
104977,079073639X,A28NEQRAC33WFB,1.0,"12 30, 2006"
76973,0784011923,A3P121GNV5QYIN,5.0,"02 1, 2003"
1489604,B005LAIIMG,ADKKDZGDVEVWZ,5.0,"12 15, 2013"
1293691,B002VKE0XA,A2YM3KILJ1G0YJ,3.0,"03 13, 2010"
169085,1404983082,A345WVAVMMO6F0,2.0,"10 5, 2006"
604427,B00005JLRE,A32XW50ILWOXNO,4.0,"05 4, 2003"
963009,B000CZ0PT4,A12IDQSS4OW33B,4.0,"02 14, 2006"
616844,B00005JMDW,A34A7QEBMYTALW,1.0,"10 16, 2004"
698796,B0000640VO,ABO2ZI2Y5DQ9T,5.0,"12 27, 2001"
343842,6302881005,A35ZK3M8L9JUPX,5.0,"01 5, 2010"
145962,0792840909,ARFCORBCTKX1J,4.0,"04 22, 2011"
543609,B00003CY67,A32B206L2SEXRA,5.0,"08 2, 2006"
1308049,B002ZG98LO,A5QCKO0LL1D5E,2.0,"09 15, 2010"
266772,6301797957,AWF2S3UNW9UA0,5.0,"06 5, 2013"
135454,0792833287,A3P7WNM0UHV4YQ,3.0,"11 27, 2011"
461061,6305358567,A3AEN6JWPGUWFM,4.0,"02 24, 2008"
661412,B00005KA8J,A2HVL790PBWYTU,4.0,"08 3, 2008"
228321,6300248178,A3U4VUSBJMR5KP,5.0,"05 9, 2005"
870809,B0006JMLQQ,AX9J0U8J6XTCY,4.0,"02 12, 2005"
906539,B0009JE57G,A3H82LUT1EC655,4.0,"08 25, 2005"
113334,0790743507,A1COQ2DOO1O9HD,5.0,"10 27, 2002"
1500911,B005S9ELM6,ASQ8KNNP3A7FP,5.0,"02 3, 2013"
1631862,B00BEIYP1W,A3L9E0YI7C5G0W,5.0,"02 9, 2014"
747807,B00008W64E,A3TNM3C9ENUCFW,4.0,"04 21, 2004"
1381189,B0041KKYGU,A2FTHCGH06O4Y5,2.0,"11 19, 2011"
636250,B00005JNX0,A3Q1EDCBV2KU8D,4.0,"04 10, 2007"
154208,0792845749,A1B8HI3VREI1H3,3.0,"06 28, 2011"
323023,6302610702,A2A7NHE5HTK79N,5.0,"10 13, 2001"
609460,B00005JLYQ,A96AUNSF6GESO,5.0,"06 30, 2009"
729660,B00007JXWX,A23GFTVIETX7DS,4.0,"06 19, 2004"
203760,6300183513,A1GN8UJIZLCA59,5.0,"01 27, 2003"
888087,B0007R4T3K,A3KUUII2GSHN7T,3.0,"06 16, 2008"
1494856,B005MYEPXC,A1845IJB63D5H7,5.0,"06 25, 2011"
114233,079074404X,A1GB0HW46Y2EB,5.0,"12 19, 2009"
838239,B0002JP572,ADIY3IXY2FDJQ,5.0,"08 25, 2007"
1090854,B000TJBN7Q,AK7D1BHZOSOL1,4.0,"10 11, 2007"
524055,B00003CXFG,A8G9GETA2OLMZ,1.0,"11 27, 2006"
956864,B000CCW2OS,ASJ89T42CIUHU,5.0,"02 13, 2006"
1184017,B001DZOC3W,AL277B4AQCWBG,2.0,"06 15, 2008"
658813,B00005JPXY,A140XH16IKR4B0,5.0,"01 21, 2008"
610337,B00005JM02,A2EUG9W2IAVCT,5.0,"05 14, 2004"
1305084,B002ZG980U,A2ACUB2881HW0X,2.0,"01 6, 2011"
1098598,B000V4UH08,A2LW5AL0KQ9P1M,1.0,"10 27, 2007"
1448846,B0059XTU1S,A41I67QYRAOSQ,2.0,"10 18, 2013"
621852,B00005JMU1,A5KLP39OKXD5P,5.0,"10 24, 2010"
960650,B000CQM4XI,A2GA2SO3YK6CXI,5.0,"04 17, 2007"
1500114,B005S9EL08,A1GGOC9PVDXW7Z,5.0,"01 2, 2014"
991286,B000FIMG68,A2KW2KWKABNYNO,4.0,"02 21, 2010"
119954,0790749653,A356RFKNIG043B,5.0,"12 29, 2007"
384023,6303651488,AOVJYIUATQKR5,4.0,"06 19, 2003"
266300,630179513X,A25CMSI6S7S63C,5.0,"12 31, 2008"
255048,6301543408,AEV640MKB3I9J,2.0,"04 29, 2001"
647696,B00005JPAM,A1LZIQJ7O5ZBF8,5.0,"12 19, 2012"
233668,6300269043,A2Q13PHEXGR48Q,5.0,"03 8, 2009"
755623,B00009NHAR,A1C6GTIW422WEE,2.0,"12 1, 2004"
1391205,B004A8ZWUQ,A39W3263A9HCMN,2.0,"05 23, 2011"
346533,6302928540,A1L8HRCM60W0W7,4.0,"08 6, 2004"
421155,630442972X,A1RGTGCP7UG4ZA,5.0,"01 12, 2013"
1089671,B000TGJ8A8,A3AWLFMKGRMI5M,4.0,"10 31, 2007"
417647,6304383177,A1XN6MBYDBTX16,5.0,"08 31, 2001"
1627318,B00BEIYGT8,A11IR70Y60MNKT,3.0,"07 3, 2014"
805919,B0001HAISG,AIBRTGBN07D6A,2.0,"10 9, 2004"
1129111,B00112S8RS,A34D4KCP94ACJZ,4.0,"05 29, 2008"
138946,0792837614,AGZVS6M8XJGN6,5.0,"01 16, 2007"
120882,0790751119,A1J03J0HZ7KU5T,3.0,"12 7, 2006"
139823,0792838068,A2PBV1899CX3TE,5.0,"08 1, 2008"
26154,0780022181,A23L2BR07AOBG1,5.0,"08 28, 2002"
391417,630395278X,A3V6Z4RCDGRC44,5.0,"06 24, 2006"
685929,B00005UV34,AQ01Q3070LT29,5.0,"05 17, 2003"
1490863,B005LAIIQC,A1C7DTTCSMHPUQ,2.0,"09 26, 2012"
350647,6303012140,A3V61K0EF38GP4,4.0,"06 26, 2014"
719666,B00006L91H,A4JP4T1F95D0A,4.0,"09 3, 2006"
1302611,B002ZG97E2,A3LBFWWQGQYV48,5.0,"06 24, 2013"
74131,0784010315,A2WSI8HOWHFDOT,5.0,"12 8, 2003"
833239,B0002HDXTQ,A3NCIN6TNL0MGA,4.0,"08 15, 2004"
1284293,B002QW7AJY,A1LG1DKUZXGJ6J,3.0,"12 16, 2012"
535231,B00003CXS4,A1NI0VOVXZBM7Y,3.0,"04 6, 2009"
1512584,B0067EKYS6,A3HZGRD34E1ECB,5.0,"11 4, 2013"
531517,B00003CXPC,A9I40WFF40R4,5.0,"06 14, 2003"
740805,B00008EY63,A3NM0RAYSL6PA8,3.0,"04 5, 2004"
117070,0790746050,A1EAMAQ8BSI0LY,4.0,"09 11, 2013"
1651771,B00CWM58WY,A1FII6B4HLS8XR,4.0,"10 8, 2013"
92085,0790729687,A34PUCLNFN62D3,5.0,"12 29, 2000"
131357,0792164903,A3NIQK6ZLYEP1L,5.0,"10 16, 2013"
121475,0790751267,A1K31NF81TS0CO,4.0,"08 22, 2006"
1125310,B0010DR4BO,A2UW83R0JOZZ6,3.0,"06 22, 2008"
229098,6300249964,A1C80B497LCYKA,4.0,"09 28, 2005"
865177,B0006D3HCE,A1V3IO23FZFF9L,3.0,"01 19, 2005"
218117,6300215717,A3CWH6VKCTJAD,5.0,"01 3, 2001"
165127,0800141709,A2GB5CG77LGQRB,5.0,"03 24, 2001"
841286,B0002MJT0I,A185QFJRTB5W93,4.0,"03 28, 2008"
1349042,B003L20IEW,A1CLHLW9PFKG9Q,3.0,"03 30, 2011"
820146,B00020HAY2,A3SFO2GSP5CVSM,4.0,"09 19, 2008"
48478,0783221088,A35AMPDFAB8JLT,4.0,"11 13, 2009"
19776,0767831322,A244CRJ2QSVLZ4,5.0,"02 22, 2009"
492532,B000005QLO,A356RFKNIG043B,5.0,"10 18, 2011"
800536,B0001CNRRU,AGOIS4LC6AY9I,1.0,"01 18, 2005"
97035,0790731533,A3GA09FYFKL4EY,5.0,"08 23, 2004"
942209,B000BHZ2BO,A3AQDK1F0YQKAS,5.0,"12 6, 2005"
130311,0792159659,A3O536E2YOKK4Y,4.0,"03 29, 2008"
793250,B00014NEZI,A3IXPFN5DU9Z9L,2.0,"11 18, 2008"
1292786,B002VECM6S,A1FWOX5ZLLOGQM,5.0,"12 22, 2013"
827822,B00029LNYQ,A2B73CL3QSYWLB,4.0,"01 10, 2005"
1364485,B003UESJEM,A12X2J7AVZ04IQ,4.0,"03 9, 2012"
111107,0790742829,ACIBQ6BQ6AWEV,3.0,"10 11, 2002"
645559,B00005JP3W,AJK1CQJ7OBG1A,3.0,"07 11, 2007"
165924,080017948X,A9Q28YTLYREO7,4.0,"02 2, 2000"
1247538,B0021L8V0M,ANCOMAI0I7LVG,4.0,"06 7, 2011"
1404503,B004EQAVFU,A130YXZ5FZ1X0M,5.0,"04 4, 2014"
177619,1424819547,A2EDZH51XHFA9B,4.0,"01 3, 2008"
1507488,B0060MYM3S,A1KK1C0M71H7AN,5.0,"04 4, 2013"
678217,B00005R874,A1RPTVW5VEOSI,3.0,"01 22, 2003"
266510,6301797906,AN8M401S8Y6DA,5.0,"07 2, 2007"
164425,0800141644,A2FRKEXDXDN1KI,4.0,"10 13, 2009"
402855,6304117752,AO461REE0KA4J,5.0,"09 19, 2000"
1018071,B000I0RNVQ,A303U1MOXG5R1F,3.0,"08 2, 2011"
580493,B00005B6L0,A3H9JSM1SUTE4O,4.0,"07 13, 2010"
63267,0783230435,A37S3ACL57LN62,5.0,"05 7, 2007"
1214976,B001LM6VV8,A34GZPHWYPSY2T,4.0,"02 18, 2011"
185437,1569494126,A18OUQEK7IZ2F2,5.0,"09 30, 2009"
394397,6303982662,ARFCORBCTKX1J,5.0,"09 5, 2005"
114661,079074404X,A16Q1LYIDE2WDZ,5.0,"11 11, 2006"
1636667,B00BNWWUDY,A3LZGLA88K0LA0,3.0,"06 9, 2013"
97998,0790731908,AXFI7TAWD6H6X,5.0,"11 25, 2004"
8791,0767808673,A20JYIHL1W1U54,5.0,"10 19, 2000"
1163236,B0019EXZXU,AHABFECTNE15I,3.0,"02 1, 2009"
1400137,B004EPYZRG,A1LBGXE29GG1IR,3.0,"05 24, 2012"
1103243,B000VNMMQ6,A1RSXP7MB772E3,5.0,"07 28, 2007"
154209,0792845749,A6VFFRIHAXKRL,3.0,"05 5, 2009"
808209,B0001JXOUS,AC06F0LPHI1TW,2.0,"07 1, 2004"
766820,B0000AQS0F,A13WA3SCM778LO,5.0,"07 21, 2013"
168485,1404918051,A34RO7EAZ5C5FH,5.0,"03 26, 2013"
494343,B000006GFG,ABH4G7TVI6G2T,4.0,"09 6, 2005"
1271263,B002JCSWV6,A18SDN3HYFVH2L,4.0,"12 13, 2009"
1533882,B007L6VR12,AUTBHG6070SL4,5.0,"08 18, 2012"
214260,630021463X,AFOK05KDCHSHL,4.0,"08 3, 2001"
846752,B0002VEUTO,A1HO9J4DCQDGP9,5.0,"02 13, 2008"
1286823,B002SG7Z7A,A2DAHERP7HYJGO,2.0,"01 30, 2010"
431527,6304680724,A1FG91CM8221X1,3.0,"01 14, 2001"
1561080,B008JFUP8A,A1V666Y9QXUUWP,4.0,"04 24, 2014"
671952,B00005O5DJ,A3D2VIUT2HWP0Z,5.0,"11 17, 2004"
228150,6300248178,A1W702WG1LC6R3,4.0,"04 18, 2010"
1089403,B000TGCR38,A1X054KUYG5V,4.0,"02 5, 2009"
292911,6302038308,A3PERVDBNCQJQV,4.0,"01 25, 2002"
162451,0800127803,A6VFFRIHAXKRL,4.0,"12 14, 2009"
1319783,B0033AGJ5Y,A18G7GG53G2X8A,2.0,"08 14, 2010"
693906,B0000633ZP,A1YHQ1JWEJK6BI,5.0,"11 25, 2002"
656494,B00005JPSE,AYWSFRCIMOAYE,2.0,"10 10, 2007"
127789,0792151712,A1MX6D3JK6IKDW,5.0,"11 21, 2007"
1675242,B00FZM8Z7I,A2DLKD4AC5JV5Q,5.0,"01 24, 2014"
125553,079213690X,A2C5LA07JCDWTN,5.0,"11 24, 2001"
22617,0767849493,A5TZXWU8AALIC,1.0,"12 29, 2004"
1213032,B001L2ZSKS,A20DZX38KRBIT8,1.0,"01 13, 2009"
1072509,B000PMG16U,ACVFTS9X2MKJ8,2.0,"11 10, 2008"
1086848,B000SM6FKY,A2YM3KILJ1G0YJ,4.0,"11 5, 2007"
1287538,B002SYAGN2,A2OU415LB9I5J6,2.0,"01 10, 2010"
835262,B0002I84N0,A1RECBDKHVOJMW,2.0,"10 30, 2004"
755823,B00009OOFA,ABLOQZIL42W7I,3.0,"07 31, 2005"
51864,0783225199,A26A8T38C2GQD7,5.0,"06 19, 2013"
985720,B000F9RLKS,AXKLJRDTPJCA7,1.0,"05 31, 2006"
176371,1419838830,A1V3TRGWOMA8LC,5.0,"09 14, 2010"
1101989,B000VIRD6U,A126KX6FVI4T66,4.0,"03 29, 2008"
945369,B000BNI90Y,A1TO1P3NV7OAU6,5.0,"10 28, 2012"
397453,6304039522,A2Z44AN3F2IN61,5.0,"11 19, 2008"
1532098,B007K3JCAE,A2VJ80PM1G00QV,5.0,"09 28, 2013"
893332,B0007XBM5W,A3VLX5Z090RQ0V,2.0,"08 11, 2010"
126756,0792142926,AJKWF4W7QD4NS,3.0,"05 17, 2003"
191504,157492589X,A2JXAQ92WYPAAR,5.0,"12 9, 2007"
1106784,B000W4HJ44,AK0CENM3LUM28,5.0,"08 27, 2009"
738673,B00008DDSA,A1RKD1I8MW1LG6,5.0,"04 8, 2004"
514322,B00002E233,A3TNM3C9ENUCFW,3.0,"09 1, 2004"
243156,6301016289,A2CW9IQAPFEYLM,4.0,"03 26, 2005"
452504,6305169187,AZ1H3VLCDR298,5.0,"02 27, 2001"
882844,B0007M2374,A1POFVVXUZR3IQ,5.0,"04 30, 2009"
949974,B000BTJDG2,A2HW33PQSRHLNO,3.0,"07 25, 2006"
148766,0792842391,A2Q13PHEXGR48Q,4.0,"02 28, 2004"
839382,B0002KVUKM,A3LZGLA88K0LA0,5.0,"12 16, 2004"
1044616,B000MCH5P4,A3ITWS2QFIYX58,4.0,"05 6, 2007"
1061248,B000NVT0SE,AGQY11NLQJ2JL,5.0,"03 11, 2009"
595385,B00005JL3T,A1N8K1X0OLLADY,1.0,"01 19, 2003"
51694,0783225199,A1TJIJKKN15KR9,5.0,"11 5, 2013"
1037857,B000LC3ICY,AW99SBGWEXP0J,4.0,"11 8, 2006"
525258,B00003CXHR,A3EZHMGGWY74HY,5.0,"04 20, 2007"
1224896,B001OQCVH4,A37OOQQLMMKYR8,4.0,"01 18, 2009"
1059108,B000NOKFHG,A31I3HXMD5H1EL,4.0,"04 29, 2009"
